Geneid,ACC1,ACC2,ACC3,ACC4,ACC5,ACC6,ACC7,ACC8,ACV1,ACV2,ACV3,ACV4,ACV5,ACV6,ACV7,ACV8,AVV10,AVV3,AVV4,AVV5,AVV6,AVV7,AVV8,AVV9
AlixG004977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004998,8,12,1,8,8,3,1,0,5,97,9,0,0,2,3,13,9,10,10,20,2,4,1,3
AlixG004973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004982,11,22,0,1,5,0,3,3,0,12,0,3,0,56,1,0,7,10,0,28,3,10,0,10
AlixG005000,5,30,2,3,19,0,0,0,19,8,21,2,1,3,12,6,13,7,3,21,2,5,6,10
AlixG005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0
AlixG004974,170,194,76,124,170,100,0,17,124,410,245,120,136,141,364,422,135,182,143,0,228,150,111,276
AlixG004979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AlixG005006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005083,2,7,75,8433,3476,2,86,833,10905,20,12484,214,27,36,0,0,8258,3,3699,4,3131,45,17,16
AlixG005085,13,0,1,205,186,0,3,50,450,2,656,9,4,0,0,0,550,0,154,0,109,0,4,0
AlixG005062,2586,1258,996,1117,1022,344,1784,773,2547,1828,2372,1615,3992,3140,1405,1836,1696,4093,2161,4080,1623,3637,3401,2922
AlixG005069,384,205,176,623,1346,134,579,188,528,288,471,753,528,337,290,384,302,816,463,431,748,571,275,232
AlixG005068,6,1,0,10,10,7,0,0,10,2,3,0,0,0,0,6,2,0,3,0,0,0,0,0
AlixG005072,4151,4465,2082,2001,2676,1968,1052,1436,3778,4857,3515,2766,4940,4149,3954,5064,3640,5150,3441,5090,3898,4694,4437,5652
AlixG005066,319,249,28,74,157,663,17,19,397,178,291,18,44,66,85,363,198,438,189,302,206,99,51,82
AlixG005075,566,620,43,13,36,304,12,18,68,451,101,32,118,83,34,502,138,474,92,521,119,110,75,221
AlixG005064,222,44,64,139,78,26,134,29,213,145,253,164,360,235,136,82,118,255,149,300,98,334,271,258
AlixG005081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005071,1004,767,679,900,312,555,287,213,731,824,572,350,1233,663,1200,1317,459,917,658,906,1341,1429,721,1307
AlixG005090,2525,3332,1013,764,945,2034,533,313,1658,5116,1193,675,2742,1429,2966,2497,1401,3665,1089,2606,2005,1663,1130,2315
AlixG005089,0,2,12,6,62,3,13,1,83,12,55,0,20,16,890,53,525,20,102,87,113,65,200,56
AlixG005080,2422,2606,473,683,662,600,382,236,563,1321,552,1109,969,592,595,1942,354,860,355,1376,1025,833,796,772
AlixG005074,2571,1121,1494,5740,1973,1313,990,880,3276,1857,4367,2044,3326,2502,3765,4066,3723,2487,3716,2318,4056,2757,1791,2721
AlixG005087,1,0,0,11,3,0,5,0,0,0,8,0,0,1,0,0,0,1,0,1,0,1,1,3
AlixG005094,0,10,1,0,0,0,3,0,0,6,14,0,4,0,1,0,0,25,0,5,0,15,0,2
AlixG005082,19,136,6,9,79,2,41,4,16,12,12,54,27,13,17,2,15,5,20,72,15,20,107,4
AlixG005073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005065,53,38,30,25,21,0,53,17,57,68,73,49,59,48,27,53,45,85,45,87,54,81,77,27
AlixG005070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005078,138,162,13,68,23,128,11,47,28,114,29,166,50,21,88,97,25,36,45,61,52,43,53,24
AlixG005079,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005179,811,683,539,441,645,356,93,166,1523,841,398,701,1295,1537,987,811,555,1110,1073,963,853,1305,1034,1320
AlixG005169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005166,1861,2381,217,163,259,2005,114,87,408,2808,365,204,527,433,462,1032,324,1313,362,1597,345,506,437,653
AlixG005182,0,6,6,2,37,30,4,2,28,31,1,13,6,66,7,13,7,56,11,47,16,28,18,25
AlixG005170,0,7,0,4,10,3,5,2,0,5,0,0,0,19,1,0,0,3,5,4,14,4,9,4
AlixG005156,18218,19617,4203,6491,7402,7918,3579,2371,8205,26753,9331,6303,9129,9775,7993,16212,9623,18978,7849,28416,7321,10038,7908,14086
AlixG005150,14667,17823,3225,3606,3427,4928,1577,1287,4828,20436,5832,4177,7028,4678,4579,10328,6749,13856,4677,17898,5059,6141,4156,10053
AlixG005178,447,330,212,142,198,265,43,92,573,432,250,292,595,765,479,397,357,568,564,443,344,563,477,642
AlixG005165,2357,1518,414,538,647,1064,92,336,1347,1529,1166,682,1249,968,606,768,1873,1310,1078,1526,1184,1670,1822,1408
AlixG005185,1431,946,42,2963,2399,1005,37,354,4279,1595,5531,131,54,27,67,762,3709,915,2036,983,1079,47,49,609
AlixG005161,201,165,180,237,208,82,106,123,362,350,294,365,357,567,762,568,376,660,519,502,533,773,643,674
AlixG005167,2680,3955,200,167,713,1493,35,84,405,3384,419,94,255,250,1127,1144,1116,1936,436,1104,383,296,706,621
AlixG005171,2469,2328,542,472,1159,1611,154,279,2673,3758,1696,501,1492,2709,1360,1505,2718,3467,2756,2149,1331,1532,2566,2500
AlixG005144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005149,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AlixG005147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005148,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005174,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,0,1
AlixG005175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0
AlixG005176,2,0,6,0,0,0,0,0,6,0,0,2,0,15,8,0,0,1,0,1,0,7,0,6
AlixG005177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006019,1898,2186,1086,1561,1276,666,1072,653,2104,1251,2257,3003,2543,1983,1061,1984,1285,3261,1996,1681,2161,2150,2363,1787
AlixG006038,6520,8264,2135,5859,7284,8011,8328,1863,12195,12794,4911,10718,7835,8436,10193,10057,7486,13977,7810,10167,6586,11768,6982,11113
AlixG006039,1373,748,325,746,1973,1517,1165,518,1965,1958,1591,847,1224,1822,5164,2705,2412,2593,1910,2581,1600,2750,4265,2145
AlixG006016,605,1042,498,357,409,403,455,175,938,999,799,456,667,1648,1995,910,857,867,847,892,895,868,892,1022
AlixG006046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006041,200,184,165,26,35,61,18,23,253,266,96,26,218,670,121,150,157,463,194,417,104,270,288,479
AlixG006044,122,124,146,24,105,81,9,17,217,455,184,35,246,699,179,66,145,535,265,407,129,427,259,443
AlixG006043,370,278,233,47,70,125,13,41,395,664,244,49,395,1369,326,255,302,1021,406,816,208,662,470,934
AlixG006048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006042,865,1029,430,185,360,862,100,298,904,2191,572,274,885,1192,1181,1950,497,2055,1283,2241,1283,1821,1471,1582
AlixG006011,295,207,96,323,201,375,144,124,390,444,327,194,421,324,108,314,222,625,474,579,404,371,646,224
AlixG006054,3,45,50,105,45,5,32,27,39,7,34,40,15,7,35,0,8,24,64,10,53,22,13,8
AlixG006056,9223,8920,3975,3090,7581,4757,1759,6148,10450,8254,10770,4576,15234,16644,7624,7068,14382,14885,13621,15730,9570,16148,21762,13481
AlixG006052,272,260,168,226,223,185,87,90,372,247,206,118,482,379,410,428,309,370,353,286,333,249,418,423
AlixG006013,2520,1866,168,371,526,883,53,363,1622,3498,775,64,206,185,209,1080,1374,1642,752,1707,1028,142,140,622
AlixG006045,837,760,528,210,502,497,166,184,1163,1517,976,559,1142,1958,657,731,1050,1674,773,1406,696,1889,1257,1405
AlixG006055,1133,2020,167,282,311,793,131,157,457,1369,613,451,687,555,364,503,619,1002,840,765,682,717,763,603
AlixG006018,269,253,63,108,114,181,47,23,236,244,181,93,228,134,197,246,455,281,165,231,237,281,140,271
AlixG006033,1612,1112,271,504,1042,945,131,122,1710,1057,1541,51,451,513,829,704,2880,787,1327,1283,1378,357,751,739
AlixG006051,44,29,14,0,11,9,2,2,22,15,9,8,13,28,14,28,42,38,20,20,33,73,49,37
AlixG006020,96,62,23,58,28,61,16,0,84,109,53,21,57,27,73,40,119,79,74,63,87,83,35,116
AlixG006021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,1,0,0,1
AlixG006036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006037,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
AlixG006009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006026,4,0,0,3,13,2,0,2,0,0,0,0,0,2,0,0,0,0,14,2,2,12,1,0
AlixG006028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006029,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006032,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AlixG006034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006040,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AlixG006047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
AlixG006053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG006059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004831,207,175,231,41,476,45,32,86,299,288,320,42,409,408,207,306,525,323,281,348,259,407,629,383
AlixG004873,1445,899,256,248,2534,1055,179,253,698,1332,500,514,748,740,436,1037,628,1130,727,1514,489,1359,1425,1134
AlixG004847,2977,3603,353,333,1678,575,289,724,1955,1656,1048,1157,1393,2553,693,611,517,1742,1480,1701,1399,1455,2523,2698
AlixG004843,1166,1118,384,1271,631,189,524,269,901,655,629,785,1033,707,868,1466,433,845,879,729,1203,967,536,899
AlixG004830,135,40,151,32,283,31,29,132,42,346,70,37,264,288,104,55,497,75,113,185,52,510,462,205
AlixG004864,14,0,7,23,269,6,0,40,5,0,5,0,3,6,4,0,4,0,31,12,18,6,20,17
AlixG004840,1769,759,980,3916,1090,1350,980,893,2163,2489,1955,2121,2183,1227,2299,2823,1651,1744,2131,1954,2620,1627,1123,2049
AlixG004870,6976,7997,3279,6089,4687,1943,2454,2268,6962,5113,6525,6169,8454,6518,7024,6602,8099,8477,7660,7863,7645,9248,8301,7980
AlixG004868,145,155,80,63,77,165,11,47,153,47,119,60,170,148,210,275,87,320,333,181,331,116,75,170
AlixG004841,1337,691,1035,2186,918,362,1078,347,1050,462,1176,991,1129,1073,1531,1051,1023,1321,1214,739,1147,1168,553,1338
AlixG004862,194,400,55,111,65,362,12,40,109,92,143,42,213,109,125,181,125,115,157,145,323,188,187,126
AlixG004835,1633,2506,70,54,210,1235,59,11,95,2814,68,64,225,120,389,1501,285,1454,92,1443,87,261,190,1374
AlixG004854,1101,2269,153,350,693,642,158,160,684,1551,661,304,362,561,582,937,1073,1108,520,993,544,541,670,710
AlixG004858,57,129,10,35,101,23,9,10,48,60,24,10,38,45,40,30,55,61,32,47,41,29,35,69
AlixG004848,145,352,35,26,85,122,3,2,127,237,169,4,24,27,36,92,165,55,48,119,93,27,52,35
AlixG004869,430,332,149,246,125,137,176,87,279,280,301,65,237,142,516,222,261,244,459,414,288,442,444,346
AlixG004866,1400,465,162,57,63,709,34,58,171,637,233,87,269,280,179,884,201,743,324,896,308,263,185,691
AlixG004871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004833,0,10,6,8,22,0,2,0,11,1,17,2,9,17,7,28,16,0,13,8,3,1,7,10
AlixG004872,1451,1163,243,193,282,1028,158,182,457,1426,717,333,714,714,477,973,658,885,615,1016,515,802,687,889
AlixG004852,0,0,0,18,3,0,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
AlixG004832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AlixG004836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AlixG004845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004860,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AlixG004865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004838,0,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2
AlixG004839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG004857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AlixG004861,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
AlixG004863,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007346,1248,987,547,1428,202,448,1129,470,1167,650,507,1735,1975,1079,441,483,340,1709,832,464,789,997,1017,981
AlixG007388,35155,44397,2268,4150,5332,24843,2601,2505,8398,48541,7029,6252,9049,9554,4657,29998,8454,26641,6961,31016,6849,7983,8713,13413
AlixG007348,5,2,9,659,477,0,2,84,844,0,2098,5,4,5,1,0,924,1,686,0,36,0,3,2
AlixG007347,7,2,16,1467,573,0,7,153,813,0,724,50,2,4,6,0,1034,1,714,1,930,3,4,3
AlixG007379,148,77,229,82,177,64,31,157,424,402,377,129,358,944,643,434,544,725,1009,652,662,1021,1380,701
AlixG007370,354,554,115,114,216,48,29,97,309,269,515,81,537,207,148,167,713,353,499,255,312,281,262,364
AlixG007337,433,523,117,243,223,461,78,167,282,376,368,184,402,491,250,434,195,291,274,287,291,349,415,300
AlixG007363,128,129,40,132,28,72,53,23,205,192,80,28,131,116,100,72,38,159,135,288,149,164,169,177
AlixG007336,375,613,82,253,108,518,91,174,200,206,223,249,151,312,241,371,118,287,327,243,345,247,403,290
AlixG007381,970,425,347,148,296,447,160,175,418,1151,484,101,626,583,744,568,519,1026,592,907,430,704,594,732
AlixG007367,264,151,190,183,101,179,38,44,188,186,153,109,378,349,338,170,151,211,289,211,425,184,128,232
AlixG007345,43,154,68,79,213,26,50,4,27,12,15,25,24,13,235,11,287,65,39,2,126,4,222,85
AlixG007344,0,0,53,0,2,0,0,0,12,0,0,0,4,0,0,0,3,7,6,12,0,6,2,17
AlixG007358,3955,4287,1918,3632,6196,1223,8165,1438,4986,2752,4676,9631,5582,5497,3238,2201,4259,6435,4377,4371,4725,5675,5383,5611
AlixG007368,896,82,22,136,351,3182,10,36,173,82,233,38,126,58,253,403,499,194,201,369,225,19,73,69
AlixG007350,5631,6330,1253,2722,2982,2622,710,813,3573,5313,4427,2677,3644,2340,1820,4705,5017,3924,2483,4453,2233,2067,2826,2918
AlixG007386,246,97,126,42,81,37,37,19,171,143,124,25,115,207,171,90,123,185,151,96,140,138,239,188
AlixG007360,41,26,51,45,62,30,19,29,58,33,71,94,62,70,118,61,104,100,153,68,123,116,94,283
AlixG007338,758,314,409,527,894,73,316,197,693,421,556,367,1167,655,624,615,431,873,758,633,642,1441,1785,1126
AlixG007349,947,638,250,465,387,341,422,132,725,856,339,476,588,359,285,530,443,549,358,559,453,550,419,484
AlixG007374,0,0,0,1,66,0,6,0,3,10,0,1,0,0,0,0,0,4,0,8,0,0,1,8
AlixG007356,23,26,18,36,7,1,17,8,73,18,115,23,41,86,13,4,89,29,68,53,41,40,52,49
AlixG007335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007343,0,17,0,0,3,0,0,5,0,9,0,0,0,0,5,0,16,4,0,0,0,0,22,0
AlixG007354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
AlixG007355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AlixG007371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixG007352,1,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,3,0,3,0,4
AlixG007353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AlixG007357,21,36,5,45,12,0,7,6,42,37,77,5,37,38,17,51,120,22,43,33,17,26,33,38
AlixG007359,9,8,15,6,36,28,0,4,24,18,11,4,33,3,47,18,22,0,43,51,35,53,67,34
